program,workstream,tool_id,capex_category,vendor,fiscal_month,planned_spend_usd,actual_spend_usd,forecast_spend_usd,po_date,install_date_planned,install_date_actual,status
Nova-Upgrade,SupplyChain,T-NO-05,Fixtures,VendorD,2024-12,63146.0,70575.08,66489.08,2024-12-03,2025-01-31,2025-01-26,Installed
Nova-Upgrade,SupplyChain,T-NO-05,IT/Network,VendorD,2025-01,286325.0,261701.95,275244.63,2025-01-24,2025-05-24,2025-06-04,Installed
Nova-Upgrade,SupplyChain,T-NO-05,SpareParts,VendorD,2025-01,236542.0,229340.29,233301.23,2025-01-11,2025-02-14,2025-01-31,Installed
Nova-Upgrade,SupplyChain,T-NO-05,Tooling,VendorD,2025-01,29035.0,31631.57,30203.46,2025-01-11,2025-05-28,,Planned
Nova-Upgrade,SupplyChain,T-NO-05,SpareParts,VendorD,2025-02,69750.0,67529.42,68750.74,2025-02-18,2025-06-19,,Planned
Nova-Upgrade,SupplyChain,T-NO-05,IT/Network,VendorD,2025-02,260016.0,198177.88,232188.85,2025-02-16,2025-04-15,,Planned
Nova-Upgrade,SupplyChain,T-NO-05,Facilities,VendorD,2025-02,22003.0,19546.68,20897.66,2025-02-17,2025-07-03,2025-07-23,Installed
Nova-Upgrade,SupplyChain,T-NO-05,Fixtures,VendorD,2025-03,44511.0,34899.52,40185.84,2025-03-12,2025-06-10,2025-06-10,Installed
Nova-Upgrade,SupplyChain,T-NO-05,TestEquipment,VendorD,2025-03,108104.0,103128.61,105865.07,2025-03-01,2025-04-19,,Planned
Nova-Upgrade,SupplyChain,T-NO-05,SpareParts,VendorD,2025-03,219087.0,175377.21,199417.59,2025-03-15,2025-07-22,2025-07-08,Installed
Nova-Upgrade,SupplyChain,T-NO-05,IT/Network,VendorD,2025-04,245216.0,279495.4,260641.73,2025-04-10,2025-06-25,2025-06-17,Installed
Nova-Upgrade,SupplyChain,T-NO-05,Tooling,VendorD,2025-04,213858.0,199663.67,207470.55,2025-04-11,2025-06-01,2025-06-17,Installed
Nova-Upgrade,SupplyChain,T-NO-05,TestEquipment,VendorD,2025-04,120786.0,115763.98,118526.09,2025-04-13,2025-08-06,2025-09-05,Installed
Nova-Upgrade,SupplyChain,T-NO-05,SpareParts,VendorD,2025-05,115053.0,124886.63,119478.13,2025-05-17,2025-06-27,2025-07-22,Installed
Nova-Upgrade,SupplyChain,T-NO-05,Tooling,VendorD,2025-05,162177.0,149385.01,156420.6,2025-05-01,2025-08-09,,Planned
Nova-Upgrade,SupplyChain,T-NO-05,IT/Network,VendorD,2025-05,270440.0,246497.29,259665.78,2025-05-01,2025-06-29,2025-07-28,Installed
Nova-Upgrade,SupplyChain,T-NO-05,Facilities,VendorD,2025-06,127525.0,141444.25,133788.66,2025-06-03,2025-09-09,2025-09-23,Installed
Nova-Upgrade,SupplyChain,T-NO-05,TestEquipment,VendorD,2025-06,268620.0,231479.52,251906.78,2025-06-03,2025-06-28,,Planned
Nova-Upgrade,SupplyChain,T-NO-05,Fixtures,VendorD,2025-06,256077.0,232163.84,245316.08,2025-06-04,2025-09-29,,Planned
Nova-Upgrade,SupplyChain,T-NO-05,Fixtures,VendorD,2025-07,39901.0,39896.05,39898.77,2025-07-21,2025-10-26,,Planned
Nova-Upgrade,SupplyChain,T-NO-05,TestEquipment,VendorD,2025-07,106917.0,123949.8,114581.76,2025-07-17,2025-10-18,2025-10-12,Installed
Nova-Upgrade,SupplyChain,T-NO-05,IT/Network,VendorD,2025-07,38956.0,34850.99,37108.75,2025-07-13,2025-09-02,2025-09-18,Delayed
Nova-Upgrade,SupplyChain,T-NO-05,IT/Network,VendorD,2025-08,63584.0,62513.34,63102.2,2025-08-22,2025-12-14,,Planned
Nova-Upgrade,SupplyChain,T-NO-05,Tooling,VendorD,2025-08,125482.0,127133.03,126224.96,2025-08-11,2025-10-15,2025-10-12,Installed
Nova-Upgrade,SupplyChain,T-NO-05,TestEquipment,VendorD,2025-08,227131.0,253489.09,238992.14,2025-08-13,2025-11-27,,Planned
Nova-Upgrade,SupplyChain,T-NO-05,TestEquipment,VendorD,2025-09,42403.0,41684.27,42079.57,2025-09-21,2026-01-28,,Planned
Nova-Upgrade,SupplyChain,T-NO-05,Fixtures,VendorD,2025-09,61290.0,59394.26,60436.92,2025-09-14,2026-01-15,2026-01-10,Delayed
Nova-Upgrade,SupplyChain,T-NO-05,SpareParts,VendorD,2025-09,115699.0,118970.06,117170.98,2025-09-06,2025-10-31,2025-11-17,Installed
Nova-Upgrade,SupplyChain,T-NO-05,Fixtures,VendorD,2025-10,39001.0,34593.14,37017.46,2025-10-16,2025-12-22,,Planned
Nova-Upgrade,SupplyChain,T-NO-05,TestEquipment,VendorD,2025-10,232851.0,198374.29,217336.48,2025-10-09,2025-12-21,2026-01-02,Installed
Nova-Upgrade,SupplyChain,T-NO-05,SpareParts,VendorD,2025-10,148443.0,144792.89,146800.45,2025-10-20,2025-12-12,2025-12-16,Installed
Nova-Upgrade,SupplyChain,T-NO-05,IT/Network,VendorD,2025-11,187347.0,219623.97,201871.64,2025-11-11,2026-03-19,2026-03-26,Installed
Nova-Upgrade,SupplyChain,T-NO-05,SpareParts,VendorD,2025-11,197145.0,188693.29,193341.73,2025-11-06,2025-12-29,,Planned
Nova-Upgrade,SupplyChain,T-NO-05,Tooling,VendorD,2025-11,277969.0,269666.52,274232.88,2025-11-12,2025-12-19,,Planned
Nova-Upgrade,SupplyChain,T-NO-05,Fixtures,VendorD,2025-12,93945.0,84054.12,89494.1,2025-12-03,2026-01-14,2026-01-21,Installed
Nova-Upgrade,SupplyChain,T-NO-05,Facilities,VendorD,2025-12,36833.0,39794.62,38165.73,2025-12-19,2026-04-02,,Planned
Nova-Upgrade,SupplyChain,T-NO-05,TestEquipment,VendorD,2025-12,115282.0,125930.27,120073.72,2025-12-03,2026-01-20,2026-01-26,Installed
Nova-Upgrade,SupplyChain,T-NO-06,SpareParts,VendorF,2024-01,197770.0,243385.12,218296.8,2024-01-09,2024-04-18,2024-04-06,Installed
Nova-Upgrade,SupplyChain,T-NO-06,Facilities,VendorF,2024-01,38821.0,34617.56,36929.45,2024-01-23,2024-05-10,,Planned
Nova-Upgrade,SupplyChain,T-NO-06,TestEquipment,VendorF,2024-01,231613.0,246978.19,238527.34,2024-01-06,2024-03-30,2024-04-12,Installed
Nova-Upgrade,SupplyChain,T-NO-06,Facilities,VendorF,2024-02,65891.0,92301.65,77775.79,2024-02-19,2024-07-04,2024-08-01,Installed
Nova-Upgrade,SupplyChain,T-NO-06,TestEquipment,VendorF,2024-02,219820.0,118672.16,174303.47,2024-02-02,2024-04-19,2024-04-07,Installed
Nova-Upgrade,SupplyChain,T-NO-06,IT/Network,VendorF,2024-02,110523.0,95676.93,103842.27,2024-02-03,2024-04-23,,Planned
Nova-Upgrade,SupplyChain,T-NO-06,SpareParts,VendorF,2024-03,31081.0,27014.23,29250.95,2024-03-25,2024-07-16,2024-08-05,Installed
Nova-Upgrade,SupplyChain,T-NO-06,Tooling,VendorF,2024-03,236032.0,215395.84,226745.73,2024-03-25,2024-06-13,,Planned
Nova-Upgrade,SupplyChain,T-NO-06,Fixtures,VendorF,2024-03,89108.0,86619.06,87987.98,2024-03-19,2024-06-17,2024-06-20,Installed
Nova-Upgrade,SupplyChain,T-NO-06,SpareParts,VendorF,2024-04,259533.0,286160.26,271515.27,2024-04-04,2024-06-11,2024-06-13,Installed
Nova-Upgrade,SupplyChain,T-NO-06,Facilities,VendorF,2024-04,162800.0,161027.45,162002.35,2024-04-01,2024-05-28,2024-05-13,Installed
Nova-Upgrade,SupplyChain,T-NO-06,Tooling,VendorF,2024-04,107746.0,122147.23,114226.55,2024-04-06,2024-06-05,2024-05-21,Installed
Nova-Upgrade,SupplyChain,T-NO-06,Tooling,VendorF,2024-05,114789.0,134922.07,123848.88,2024-05-11,2024-09-16,2024-10-15,Installed
Nova-Upgrade,SupplyChain,T-NO-06,IT/Network,VendorF,2024-05,289747.0,262846.18,277641.63,2024-05-06,2024-06-18,2024-06-10,Delayed
Nova-Upgrade,SupplyChain,T-NO-06,SpareParts,VendorF,2024-05,22750.0,22433.51,22607.58,2024-05-17,2024-08-27,2024-08-14,Installed
Nova-Upgrade,SupplyChain,T-NO-06,SpareParts,VendorF,2024-06,122554.0,118669.31,120805.89,2024-06-05,2024-09-07,,Planned
Nova-Upgrade,SupplyChain,T-NO-06,Facilities,VendorF,2024-06,100377.0,96713.06,98728.23,2024-06-01,2024-09-27,,Planned
Nova-Upgrade,SupplyChain,T-NO-06,Tooling,VendorF,2024-06,59302.0,49705.84,54983.73,2024-06-14,2024-10-21,2024-10-30,Installed
Nova-Upgrade,SupplyChain,T-NO-06,IT/Network,VendorF,2024-07,224685.0,252545.88,237222.4,2024-07-01,2024-11-01,2024-10-25,Installed
Nova-Upgrade,SupplyChain,T-NO-06,TestEquipment,VendorF,2024-07,216558.0,250775.26,231955.77,2024-07-02,2024-08-06,2024-08-19,Installed
Nova-Upgrade,SupplyChain,T-NO-06,SpareParts,VendorF,2024-07,218630.0,179300.56,200931.75,2024-07-02,2024-07-31,,Planned
Nova-Upgrade,SupplyChain,T-NO-06,Fixtures,VendorF,2024-08,69298.0,73465.3,71173.29,2024-08-17,2024-10-31,,Planned
Nova-Upgrade,SupplyChain,T-NO-06,Tooling,VendorF,2024-08,285218.0,333490.3,306940.53,2024-08-17,2024-11-02,,Planned
Nova-Upgrade,SupplyChain,T-NO-06,SpareParts,VendorF,2024-08,66688.0,54185.66,61061.95,2024-08-07,2024-10-26,,Planned
Nova-Upgrade,SupplyChain,T-NO-06,SpareParts,VendorF,2024-09,116703.0,136043.72,125406.33,2024-09-15,2025-01-29,2025-02-09,Installed
Nova-Upgrade,SupplyChain,T-NO-06,TestEquipment,VendorF,2024-09,190682.0,223132.41,205284.68,2024-09-06,2025-01-16,,Planned
Nova-Upgrade,SupplyChain,T-NO-06,Fixtures,VendorF,2024-09,226908.0,253545.13,238894.71,2024-09-05,2024-12-10,,Planned
Nova-Upgrade,SupplyChain,T-NO-06,Facilities,VendorF,2024-10,86261.0,87540.13,86836.61,2024-10-13,2025-01-10,,Planned
Nova-Upgrade,SupplyChain,T-NO-06,Tooling,VendorF,2024-10,172665.0,213990.32,191261.39,2024-10-24,2024-11-30,2024-12-12,Installed
Nova-Upgrade,SupplyChain,T-NO-06,SpareParts,VendorF,2024-10,79670.0,73914.41,77079.98,2024-10-05,2024-12-26,,Planned
Nova-Upgrade,SupplyChain,T-NO-06,Facilities,VendorF,2024-11,287003.0,287438.82,287199.12,2024-11-01,2024-12-18,2024-12-20,Installed
Nova-Upgrade,SupplyChain,T-NO-06,TestEquipment,VendorF,2024-11,37779.0,46217.35,41576.26,2024-11-20,2025-02-24,2025-03-24,Installed
Nova-Upgrade,SupplyChain,T-NO-06,Fixtures,VendorF,2024-11,230561.0,303105.27,263205.92,2024-11-25,2024-12-30,,Planned
Nova-Upgrade,SupplyChain,T-NO-06,Facilities,VendorF,2024-12,117591.0,123826.41,120396.93,2024-12-05,2025-02-07,2025-03-10,Installed
Nova-Upgrade,SupplyChain,T-NO-06,TestEquipment,VendorF,2024-12,96934.0,117780.13,106314.76,2024-12-13,2025-02-07,2025-02-02,Installed
Nova-Upgrade,SupplyChain,T-NO-06,SpareParts,VendorF,2024-12,91154.0,115490.1,102105.24,2024-12-16,2025-01-30,2025-03-04,Installed
Nova-Upgrade,SupplyChain,T-NO-06,TestEquipment,VendorF,2025-01,259180.0,348345.26,299304.37,2025-01-19,2025-04-07,,Planned
Nova-Upgrade,SupplyChain,T-NO-06,Facilities,VendorF,2025-01,260804.0,314461.91,284950.06,2025-01-13,2025-02-03,2025-01-28,Installed
Nova-Upgrade,SupplyChain,T-NO-06,Tooling,VendorF,2025-01,155191.0,160309.48,157494.31,2025-01-03,2025-05-03,2025-05-11,Delayed
Nova-Upgrade,SupplyChain,T-NO-06,Facilities,VendorF,2025-02,195359.0,252354.31,221006.89,2025-02-15,2025-06-26,2025-07-06,Installed
Nova-Upgrade,SupplyChain,T-NO-06,SpareParts,VendorF,2025-02,215164.0,206412.51,211225.83,2025-02-24,2025-05-18,2025-06-08,Delayed
Nova-Upgrade,SupplyChain,T-NO-06,IT/Network,VendorF,2025-02,151593.0,156657.43,153872.0,2025-02-12,2025-05-11,2025-05-28,Installed
Nova-Upgrade,SupplyChain,T-NO-06,TestEquipment,VendorF,2025-03,124623.0,138760.71,130984.97,2025-03-02,2025-06-20,2025-06-09,Installed
Nova-Upgrade,SupplyChain,T-NO-06,SpareParts,VendorF,2025-03,38298.0,36365.42,37428.34,2025-03-02,2025-06-30,2025-06-27,Installed
Nova-Upgrade,SupplyChain,T-NO-06,Facilities,VendorF,2025-03,86304.0,103458.05,94023.32,2025-03-22,2025-05-27,2025-05-23,Delayed
Nova-Upgrade,SupplyChain,T-NO-06,IT/Network,VendorF,2025-04,205240.0,174004.26,191183.92,2025-04-13,2025-06-15,2025-06-07,Installed
Nova-Upgrade,SupplyChain,T-NO-06,Facilities,VendorF,2025-04,192473.0,185608.98,189384.19,2025-04-08,2025-07-15,2025-06-30,Installed
Nova-Upgrade,SupplyChain,T-NO-06,SpareParts,VendorF,2025-04,58437.0,52221.7,55640.11,2025-04-13,2025-08-16,2025-09-19,Installed
Nova-Upgrade,SupplyChain,T-NO-06,Fixtures,VendorF,2025-05,245182.0,299546.34,269645.96,2025-05-23,2025-06-21,2025-07-20,Delayed
Nova-Upgrade,SupplyChain,T-NO-06,TestEquipment,VendorF,2025-05,26080.0,28764.4,27287.98,2025-05-24,2025-08-02,2025-08-26,Installed
Nova-Upgrade,SupplyChain,T-NO-06,Tooling,VendorF,2025-05,48273.0,46571.3,47507.24,2025-05-01,2025-05-21,2025-05-31,Installed
Nova-Upgrade,SupplyChain,T-NO-06,Facilities,VendorF,2025-06,100109.0,89603.91,95381.71,2025-06-09,2025-10-02,2025-09-26,Installed
Nova-Upgrade,SupplyChain,T-NO-06,Fixtures,VendorF,2025-06,294080.0,281960.91,288626.41,2025-06-14,2025-09-03,2025-09-07,Installed
Nova-Upgrade,SupplyChain,T-NO-06,SpareParts,VendorF,2025-06,15422.0,18170.17,16658.68,2025-06-11,2025-07-09,2025-07-29,Delayed
Nova-Upgrade,SupplyChain,T-NO-06,SpareParts,VendorF,2025-07,255811.0,252044.66,254116.15,2025-07-07,2025-09-25,2025-10-13,Installed
Nova-Upgrade,SupplyChain,T-NO-06,Facilities,VendorF,2025-07,30747.0,29838.75,30338.29,2025-07-08,2025-11-14,2025-11-13,Installed
Nova-Upgrade,SupplyChain,T-NO-06,Fixtures,VendorF,2025-07,269922.0,310444.43,288157.09,2025-07-17,2025-09-25,,Planned
Nova-Upgrade,SupplyChain,T-NO-06,IT/Network,VendorF,2025-08,219692.0,233812.26,226046.12,2025-08-11,2025-10-27,2025-11-10,Installed
Nova-Upgrade,SupplyChain,T-NO-06,Tooling,VendorF,2025-08,10453.0,12082.76,11186.39,2025-08-13,2025-12-02,2026-01-01,Installed
Nova-Upgrade,SupplyChain,T-NO-06,SpareParts,VendorF,2025-08,126687.0,123282.45,125154.95,2025-08-13,2025-10-28,,Planned
Nova-Upgrade,SupplyChain,T-NO-06,TestEquipment,VendorF,2025-09,174410.0,166532.67,170865.2,2025-09-18,2025-11-26,,Planned
Nova-Upgrade,SupplyChain,T-NO-06,IT/Network,VendorF,2025-09,294684.0,325202.29,308417.23,2025-09-08,2025-11-30,2025-11-30,Delayed
Nova-Upgrade,SupplyChain,T-NO-06,SpareParts,VendorF,2025-09,271275.0,241185.37,257734.67,2025-09-20,2026-02-04,2026-01-28,Installed
Nova-Upgrade,SupplyChain,T-NO-06,IT/Network,VendorF,2025-10,243437.0,233447.82,238941.87,2025-10-23,2026-01-24,2026-02-24,Delayed
Nova-Upgrade,SupplyChain,T-NO-06,SpareParts,VendorF,2025-10,154082.0,153118.42,153648.39,2025-10-11,2025-12-26,2026-01-07,Installed
Nova-Upgrade,SupplyChain,T-NO-06,Tooling,VendorF,2025-10,43829.0,40045.09,42126.24,2025-10-21,2026-02-10,2026-03-03,Installed
Nova-Upgrade,SupplyChain,T-NO-06,TestEquipment,VendorF,2025-11,62762.0,68823.83,65489.82,2025-11-01,2026-01-21,,Planned
Nova-Upgrade,SupplyChain,T-NO-06,Facilities,VendorF,2025-11,212428.0,214537.97,213377.49,2025-11-19,2026-01-15,2026-02-17,Delayed
Nova-Upgrade,SupplyChain,T-NO-06,Tooling,VendorF,2025-11,272643.0,219637.43,248790.49,2025-11-13,2025-12-16,2025-12-05,Installed
Nova-Upgrade,SupplyChain,T-NO-06,Tooling,VendorF,2025-12,288543.0,282516.35,285831.01,2025-12-16,2026-03-25,2026-03-19,Installed
Nova-Upgrade,SupplyChain,T-NO-06,SpareParts,VendorF,2025-12,220288.0,214109.65,217507.74,2025-12-08,2026-02-06,2026-02-04,Installed
Nova-Upgrade,SupplyChain,T-NO-06,Fixtures,VendorF,2025-12,37574.0,39628.67,38498.6,2025-12-09,2026-01-03,2026-01-27,Installed
Nova-Upgrade,Hardware,T-NO-07,IT/Network,VendorD,2024-01,69213.0,60905.92,65474.82,2024-01-20,2024-05-14,,Planned
Nova-Upgrade,Hardware,T-NO-07,SpareParts,VendorD,2024-01,165832.0,172113.28,168658.58,2024-01-20,2024-05-25,2024-05-17,Installed
Nova-Upgrade,Hardware,T-NO-07,TestEquipment,VendorD,2024-01,11555.0,10647.8,11146.76,2024-01-12,2024-04-18,,Planned
Nova-Upgrade,Hardware,T-NO-07,IT/Network,VendorD,2024-02,14320.0,16426.15,15267.77,2024-02-21,2024-03-23,2024-04-05,Installed
Nova-Upgrade,Hardware,T-NO-07,Fixtures,VendorD,2024-02,117438.0,115357.44,116501.75,2024-02-09,2024-03-29,2024-04-18,Delayed
Nova-Upgrade,Hardware,T-NO-07,Tooling,VendorD,2024-02,277557.0,288753.22,282595.3,2024-02-13,2024-03-12,,Planned
Nova-Upgrade,Hardware,T-NO-07,Fixtures,VendorD,2024-03,220173.0,263372.33,239612.7,2024-03-11,2024-07-13,2024-07-18,Installed
Nova-Upgrade,Hardware,T-NO-07,Tooling,VendorD,2024-03,188626.0,171015.72,180701.37,2024-03-20,2024-06-29,2024-07-17,Installed
Nova-Upgrade,Hardware,T-NO-07,TestEquipment,VendorD,2024-03,53904.0,65166.03,58971.91,2024-03-01,2024-06-21,2024-07-20,Installed
Nova-Upgrade,Hardware,T-NO-07,SpareParts,VendorD,2024-04,27758.0,33447.18,30318.13,2024-04-04,2024-07-24,,Planned
Nova-Upgrade,Hardware,T-NO-07,Fixtures,VendorD,2024-04,260472.0,311732.75,283539.34,2024-04-09,2024-08-20,2024-09-15,Installed
Nova-Upgrade,Hardware,T-NO-07,Tooling,VendorD,2024-04,277795.0,340269.05,305908.32,2024-04-19,2024-06-07,,Planned
Nova-Upgrade,Hardware,T-NO-07,SpareParts,VendorD,2024-05,94057.0,80600.55,88001.6,2024-05-24,2024-09-26,,Planned
Nova-Upgrade,Hardware,T-NO-07,Fixtures,VendorD,2024-05,192702.0,211546.65,201182.09,2024-05-24,2024-08-04,2024-07-31,Installed
Nova-Upgrade,Hardware,T-NO-07,Tooling,VendorD,2024-05,68266.0,72524.03,70182.11,2024-05-21,2024-07-18,2024-07-08,Installed
Nova-Upgrade,Hardware,T-NO-07,TestEquipment,VendorD,2024-06,289431.0,197714.6,248158.62,2024-06-03,2024-09-19,,Planned
Nova-Upgrade,Hardware,T-NO-07,Tooling,VendorD,2024-06,175818.0,206722.44,189725.0,2024-06-05,2024-09-19,2024-09-13,Installed
Nova-Upgrade,Hardware,T-NO-07,IT/Network,VendorD,2024-06,138084.0,137249.19,137708.33,2024-06-25,2024-11-02,2024-10-24,Installed
Nova-Upgrade,Hardware,T-NO-07,Facilities,VendorD,2024-07,27926.0,24696.39,26472.68,2024-07-02,2024-11-15,2024-12-14,Installed
Nova-Upgrade,Hardware,T-NO-07,Fixtures,VendorD,2024-07,61161.0,70595.64,65406.59,2024-07-15,2024-11-02,2024-12-05,Installed
Nova-Upgrade,Hardware,T-NO-07,SpareParts,VendorD,2024-07,114041.0,145775.23,128321.4,2024-07-18,2024-11-23,,Planned
Nova-Upgrade,Hardware,T-NO-07,IT/Network,VendorD,2024-08,109505.0,84598.49,98297.07,2024-08-07,2024-08-30,,Planned
Nova-Upgrade,Hardware,T-NO-07,Facilities,VendorD,2024-08,242848.0,262102.29,251512.43,2024-08-13,2024-09-22,2024-09-22,Installed
Nova-Upgrade,Hardware,T-NO-07,SpareParts,VendorD,2024-08,298385.0,294310.88,296551.64,2024-08-15,2024-09-22,,Planned
Nova-Upgrade,Hardware,T-NO-07,Fixtures,VendorD,2024-09,133892.0,139798.82,136550.07,2024-09-09,2024-11-14,2024-11-07,Installed
Nova-Upgrade,Hardware,T-NO-07,TestEquipment,VendorD,2024-09,101635.0,119698.12,109763.4,2024-09-13,2025-01-19,,Planned
Nova-Upgrade,Hardware,T-NO-07,Tooling,VendorD,2024-09,149598.0,107849.54,130811.19,2024-09-04,2024-11-07,2024-12-05,Installed
Nova-Upgrade,Hardware,T-NO-07,Facilities,VendorD,2024-10,188140.0,195242.2,191335.99,2024-10-18,2024-11-16,,Planned
Nova-Upgrade,Hardware,T-NO-07,Tooling,VendorD,2024-10,65486.0,62846.71,64298.32,2024-10-15,2025-01-26,,Planned
Nova-Upgrade,Hardware,T-NO-07,TestEquipment,VendorD,2024-10,31254.0,32363.21,31753.14,2024-10-24,2025-03-06,,Planned
Nova-Upgrade,Hardware,T-NO-07,IT/Network,VendorD,2024-11,237790.0,146150.42,196552.19,2024-11-12,2024-12-13,2025-01-13,Installed
Nova-Upgrade,Hardware,T-NO-07,SpareParts,VendorD,2024-11,126437.0,135373.54,130458.44,2024-11-16,2025-01-01,2025-01-16,Delayed
Nova-Upgrade,Hardware,T-NO-07,Tooling,VendorD,2024-11,281369.0,237792.32,261759.49,2024-11-22,2025-02-17,,Planned
Nova-Upgrade,Hardware,T-NO-07,TestEquipment,VendorD,2024-12,260959.0,207618.32,236955.7,2024-12-03,2024-12-29,2025-01-09,Delayed
Nova-Upgrade,Hardware,T-NO-07,IT/Network,VendorD,2024-12,275708.0,284731.16,279768.42,2024-12-04,2025-03-22,2025-04-16,Installed
Nova-Upgrade,Hardware,T-NO-07,Tooling,VendorD,2024-12,299218.0,229854.01,268004.21,2024-12-13,2025-04-22,2025-04-27,Delayed
Nova-Upgrade,Hardware,T-NO-07,Tooling,VendorD,2025-01,287358.0,306173.02,295824.76,2025-01-09,2025-05-21,2025-05-27,Installed
Nova-Upgrade,Hardware,T-NO-07,TestEquipment,VendorD,2025-01,154438.0,155653.57,154985.01,2025-01-11,2025-03-27,2025-03-31,Installed
Nova-Upgrade,Hardware,T-NO-07,IT/Network,VendorD,2025-01,26919.0,31126.27,28812.27,2025-01-03,2025-02-18,2025-02-10,Installed
Nova-Upgrade,Hardware,T-NO-07,TestEquipment,VendorD,2025-02,249042.0,293166.51,268898.03,2025-02-09,2025-04-11,2025-05-10,Installed
Nova-Upgrade,Hardware,T-NO-07,Tooling,VendorD,2025-02,266278.0,251231.34,259507.0,2025-02-23,2025-04-21,2025-04-14,Installed
Nova-Upgrade,Hardware,T-NO-07,IT/Network,VendorD,2025-02,269475.0,251403.2,261342.69,2025-02-07,2025-03-09,2025-03-01,Delayed
Nova-Upgrade,Hardware,T-NO-07,SpareParts,VendorD,2025-03,295980.0,294206.94,295182.12,2025-03-01,2025-06-13,2025-07-14,Installed
Nova-Upgrade,Hardware,T-NO-07,TestEquipment,VendorD,2025-03,153213.0,145856.08,149902.38,2025-03-15,2025-04-22,2025-05-06,Delayed
Nova-Upgrade,Hardware,T-NO-07,Fixtures,VendorD,2025-03,14518.0,13500.49,14060.12,2025-03-03,2025-06-05,,Planned
Nova-Upgrade,Hardware,T-NO-07,TestEquipment,VendorD,2025-04,11665.0,13305.8,12403.36,2025-04-24,2025-08-30,,Planned
Nova-Upgrade,Hardware,T-NO-07,SpareParts,VendorD,2025-04,218904.0,246095.02,231139.96,2025-04-16,2025-08-07,,Planned
Nova-Upgrade,Hardware,T-NO-07,Tooling,VendorD,2025-04,296467.0,306717.43,301079.69,2025-04-25,2025-06-28,,Planned
Nova-Upgrade,Hardware,T-NO-07,Tooling,VendorD,2025-05,53406.0,52252.42,52886.89,2025-05-02,2025-07-22,,Planned
Nova-Upgrade,Hardware,T-NO-07,TestEquipment,VendorD,2025-05,68485.0,69569.09,68972.84,2025-05-24,2025-07-24,,Planned
Nova-Upgrade,Hardware,T-NO-07,Fixtures,VendorD,2025-05,129368.0,118264.24,124371.31,2025-05-16,2025-06-11,2025-06-30,Installed
Nova-Upgrade,Hardware,T-NO-07,Fixtures,VendorD,2025-06,175008.0,173456.42,174309.79,2025-06-16,2025-10-07,,Planned
Nova-Upgrade,Hardware,T-NO-07,Tooling,VendorD,2025-06,264222.0,293516.5,277404.53,2025-06-23,2025-08-04,,Planned
Nova-Upgrade,Hardware,T-NO-07,TestEquipment,VendorD,2025-06,22655.0,23480.17,23026.33,2025-06-06,2025-07-17,2025-07-20,Installed
Nova-Upgrade,Hardware,T-NO-07,Tooling,VendorD,2025-07,37814.0,35229.6,36651.02,2025-07-24,2025-08-29,2025-09-07,Installed
Nova-Upgrade,Hardware,T-NO-07,SpareParts,VendorD,2025-07,147748.0,144938.49,146483.72,2025-07-24,2025-08-24,2025-08-24,Installed
Nova-Upgrade,Hardware,T-NO-07,IT/Network,VendorD,2025-07,297190.0,247049.97,274626.98,2025-07-02,2025-11-06,2025-12-08,Installed
Nova-Upgrade,Hardware,T-NO-07,Tooling,VendorD,2025-08,115977.0,103756.68,110477.86,2025-08-05,2025-12-06,,Planned
Nova-Upgrade,Hardware,T-NO-07,Fixtures,VendorD,2025-08,97266.0,119837.25,107423.06,2025-08-24,2025-10-25,,Planned
Nova-Upgrade,Hardware,T-NO-07,SpareParts,VendorD,2025-08,84040.0,69339.34,77424.7,2025-08-22,2025-09-20,2025-09-14,Delayed
Nova-Upgrade,Hardware,T-NO-07,Fixtures,VendorD,2025-09,47051.0,46722.18,46903.03,2025-09-10,2025-11-01,2025-10-29,Installed
Nova-Upgrade,Hardware,T-NO-07,TestEquipment,VendorD,2025-09,253222.0,266057.66,258998.04,2025-09-21,2025-11-07,2025-10-24,Installed
Nova-Upgrade,Hardware,T-NO-07,Tooling,VendorD,2025-09,149906.0,147624.45,148879.3,2025-09-14,2025-11-04,2025-11-05,Installed
Nova-Upgrade,Hardware,T-NO-07,Facilities,VendorD,2025-10,66540.0,70060.33,68124.15,2025-10-05,2026-02-16,,Planned
Nova-Upgrade,Hardware,T-NO-07,IT/Network,VendorD,2025-10,270932.0,278591.19,274378.63,2025-10-14,2025-12-27,2026-01-29,Delayed
Nova-Upgrade,Hardware,T-NO-07,Fixtures,VendorD,2025-10,35195.0,37984.22,36450.15,2025-10-20,2026-02-02,,Planned
Nova-Upgrade,Hardware,T-NO-07,TestEquipment,VendorD,2025-11,155942.0,148170.93,152445.02,2025-11-25,2026-02-26,2026-02-21,Installed
Nova-Upgrade,Hardware,T-NO-07,Fixtures,VendorD,2025-11,47048.0,46834.26,46951.82,2025-11-04,2026-03-23,2026-04-06,Installed
Nova-Upgrade,Hardware,T-NO-07,Tooling,VendorD,2025-11,108875.0,111255.55,109946.25,2025-11-13,2026-01-31,2026-01-20,Installed
